time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6227.533242	209.166428	1.057819	0.100000	177
6229.576291	29.374899	-0.998868	-0.014927	179
6231.622537	29.464211	-0.940945	-0.014357	181
6233.671779	29.209087	-0.885650	-0.013464	183
6235.724090	28.668364	-0.837456	-0.012710	185
6237.774671	28.373436	-0.791363	-0.013004	187
6239.817471	28.388674	-0.749747	-0.012918	189
6241.856551	28.905907	-0.709498	-0.012608	191
6243.895071	29.620867	-0.663744	-0.011663	193
6245.939507	29.657021	-0.620446	-0.010609	195
6247.992065	29.316145	-0.580842	-0.009040	197
6250.047470	28.758869	-0.545632	-0.009352	199
6252.097312	28.539215	-0.514148	-0.009130	201
