time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5709.083514	29.796589	-0.736096	-0.043179	71
5711.126677	29.826939	-0.675036	-0.039943	73
5713.169544	29.773407	-0.616815	-0.036677	75
5715.212281	29.792887	-0.562539	-0.033762	77
5717.258086	29.735235	-0.513264	-0.030651	79
5719.307319	29.590639	-0.468287	-0.028117	81
5721.359848	29.432632	-0.427463	-0.025578	83
5723.417945	29.382568	-0.388534	-0.023467	85
5725.474842	29.404089	-0.353319	-0.021517	87
5727.532152	29.487801	-0.321333	-0.019868	89
5729.586801	29.648659	-0.293558	-0.018132	91
5731.634782	29.807220	-0.268431	-0.016440	93
5733.676216	29.941105	-0.246904	-0.015127	95
5735.713705	29.880709	-0.227127	-0.013790	97
