crossing time (s)	slope (V/s)	crossing number
4520.059703	-114.284164	6972
4520.663208	-1.630164	6973
4521.100930	-111.809582	6974
4521.465607	1.029912	6975
4522.144975	-108.099415	6976
4522.713072	-0.323534	6977
4523.133524	-107.603748	6978
4524.199517	-103.487068	6979
4525.262781	-98.769234	6980
4525.599908	0.538399	6981
4526.257611	-100.639026	6982
4527.238138	-96.055291	6983
4528.282280	-91.201966	6984
4529.325838	-90.571507	6985
4529.915873	0.939602	6986
4530.327148	-88.752668	6987
4531.315550	-83.079022	6988
4531.815595	-1.466641	6989
4532.385208	-83.417257	6990
4532.833488	1.076100	6991
4533.399813	-78.897364	6992
4534.414101	-78.766972	6993
4535.463949	-74.442686	6994
4536.454681	-71.102209	6995
4537.007440	-1.254701	6996
4537.477100	-71.386885	6997
4538.502560	-66.010477	6998
4539.579269	-65.597089	6999
4540.602666	-64.605062	7000
4541.611897	-65.625034	7001
4542.008276	3.870942	7002
4542.633983	-60.849744	7003
4543.597978	-57.658540	7004
4544.594502	-58.064171	7005
4545.715803	-55.796516	7006
4546.689107	-53.217789	7007
4547.722172	-51.279856	7008
4548.738992	-49.740665	7009
4549.780006	-47.617045	7010
4550.752683	-48.866351	7011
4551.831863	-46.431663	7012
4552.797119	-44.466424	7013
4553.881691	-42.338029	7014
4554.865311	-42.934474	7015
4555.934750	-41.256813	7016
4556.906747	-39.743427	7017
4557.954597	-36.524643	7018
4559.006566	-36.347169	7019
4560.028864	-35.307046	7020
4561.010852	-33.051489	7021
4562.071488	-32.905822	7022
4563.096016	-31.517421	7023
4564.129489	-31.568400	7024
4565.181790	-28.998378	7025
4566.147337	-28.387964	7026
4567.151522	-27.187497	7027
4568.196074	-26.053964	7028
4569.242603	-25.677201	7029
4570.239623	-26.385332	7030
4571.254407	-24.659003	7031
4572.318707	-26.045065	7032
4573.304212	-21.862474	7033
4574.305509	-22.974002	7034
4575.383363	-22.212709	7035
4576.374757	-20.385893	7036
4577.429838	-19.399797	7037
4578.433638	-18.899366	7038
4579.414252	-19.001894	7039
4580.479693	-18.892594	7040
4581.513973	-19.124570	7041
4582.528905	-16.709424	7042
4583.552330	-15.958361	7043
4584.574884	-17.788763	7044
4585.581376	-17.549359	7045
4586.614118	-13.834022	7046
4587.636805	-11.984097	7047
4588.658566	-12.860425	7048
4589.650951	-16.359095	7049
4590.722114	-11.657011	7050
4591.731869	-9.985833	7051
4592.758659	-13.327485	7052
4593.760166	-9.523728	7053
4594.790188	-11.542783	7054
4595.831559	-8.738602	7055
4596.818764	-10.748954	7056
4597.855460	-9.677207	7057
4598.887449	-11.609398	7058
4599.886639	-10.782372	7059
4600.954841	-8.931319	7060
4601.917407	-12.312581	7061
4602.993769	-7.674705	7062
4603.998166	-8.347849	7063
4605.026259	-9.889729	7064
4606.032558	-9.549872	7065
4607.097681	-5.945972	7066
4608.091651	-8.333276	7067
4609.146635	-6.414876	7068
4610.112663	-6.367516	7069
4611.155620	-6.236527	7070
4612.166820	-4.225842	7071
4612.681556	5.002315	7072
4613.213480	-4.337345	7073
4614.237592	-4.507593	7074
4615.269119	-6.116162	7075
4616.254713	-5.674231	7076
4617.292906	-6.187371	7077
4618.315939	-5.276925	7078
4619.338201	-4.386907	7079
4620.361994	-3.667423	7080
4621.396280	-3.838459	7081
4622.420446	-4.615321	7082
4623.430010	-4.184872	7083
4624.448731	-7.676267	7084
4625.504871	-4.521217	7085
4626.490037	-4.643954	7086
4627.532136	-3.603115	7087
4628.553581	-5.155269	7088
4629.586226	-3.557890	7089
4630.031991	3.161358	7090
4630.590280	-3.208658	7091
4631.633384	-0.736426	7092
4632.614365	-2.687801	7093
4633.696588	-4.116728	7094
4634.121156	3.213877	7095
4634.683329	-1.134580	7096
4635.713838	-3.032973	7097
4636.734935	0.459613	7098
4637.784501	-2.454109	7099
4638.771597	-3.271837	7100
4639.796222	-2.394296	7101
4640.837959	-0.989382	7102
4641.877260	-4.152234	7103
4642.872370	-0.797085	7104
4643.892728	-3.074849	7105
4644.350197	0.556206	7106
4644.930489	-0.857419	7107
4645.959779	-4.780578	7108
4646.964024	-4.060378	7109
4647.987034	0.007690	7110
4649.003972	-1.793625	7111
4650.050982	-5.093547	7112
4651.049895	-2.467181	7113
4652.094643	0.016321	7114
4652.552479	-0.655688	7115
4653.091574	-2.376368	7116
4654.145687	-4.754269	7117
4655.135914	-1.525493	7118
4655.586700	-1.837054	7119
4656.179494	1.573124	7120
4656.714519	0.236807	7121
4657.172048	-0.057878	7122
4658.252331	-0.498966	7123
4658.697711	-0.289336	7124
4659.226963	-0.450985	7125
4659.750893	3.665904	7126
4660.289313	-0.294652	7127
4661.314774	-10.826804	7128
4662.321242	-0.361770	7129
4663.313336	-1.675908	7130
4664.362093	-0.745718	7131
4665.382494	0.230355	7132
4666.349725	0.228132	7133
4666.984663	1.086658	7134
4667.427905	-0.418458	7135
4668.446212	-2.241178	7136
4668.947212	-0.925595	7137
4669.480249	-1.069947	7138
4670.523785	0.162348	7139
4671.514746	-1.474593	7140
4672.552295	1.283013	7141
4673.541440	-1.899676	7142
4674.118579	1.092998	7143
4674.592295	-0.158302	7144
4675.004106	-3.787602	7145
4675.577141	-3.079990	7146
4676.650766	-2.622485	7147
4677.620791	-0.973116	7148
